mauReal,ratings,daily_ratings,reviews,daily_reviews,mes,dia,appId_encoded,category_encoded
420553.0,99206.0,28.0,27819.0,13.0,1,27,133,4
4129912.0,528381.0,187.0,101600.0,16.0,1,27,80,4
56261.0,10775.0,5.0,4239.0,1.0,1,27,191,4
241034.0,14590.0,16.0,4412.0,3.0,1,27,33,5
308009.0,63706.0,10.0,25299.0,4.0,1,27,68,3
184859.0,89060.0,1.0,33849.0,1.0,1,27,134,3
547582.0,44877.0,11.0,18278.0,1.0,1,27,51,4
95898.0,8360.0,12.0,3106.0,2.0,1,27,190,4
520367.0,130252.0,11.0,48716.0,3.0,1,27,26,3
4804928.0,544829.0,329.0,214406.0,30.0,1,27,179,4
640707.0,84289.0,15.0,42140.0,1.0,1,27,98,4
75595.0,708.0,0.0,408.0,0.0,1,27,141,5
312349.0,11578.0,15.0,5468.0,4.0,1,27,186,1
172170.0,8314.0,2.0,2942.0,3.0,1,27,50,1
250585.0,43767.0,12.0,5055.0,1.0,1,27,21,3
461159.0,54531.0,28.0,4755.0,2.0,1,27,25,0
53151.0,1535.0,0.0,291.0,0.0,1,27,113,3
81920.0,1892.0,33.0,825.0,5.0,1,27,34,3
163607.0,8397.0,6.0,3382.0,4.0,1,27,73,5
34830.0,2729.0,5.0,527.0,1.0,1,27,155,1
97490.0,36236.0,7.0,15344.0,2.0,1,27,127,1
126983.0,2541.0,3.0,1451.0,2.0,1,27,37,5
86467.0,97353.0,0.0,40771.0,0.0,1,27,168,4
107169.0,10095.0,0.0,4809.0,0.0,1,27,85,1
186996.0,102712.0,137.0,6904.0,7.0,1,27,136,3
200803.0,160925.0,44.0,105887.0,22.0,1,27,171,0
245022.0,2331.0,2.0,1247.0,1.0,1,27,92,3
3714271.0,1128146.0,131.0,610425.0,78.0,1,27,17,4
3714271.0,246064.0,726.0,83445.0,29.0,1,27,46,1
1324335.0,286077.0,298.0,140274.0,13.0,1,27,44,1
1953568.0,210665.0,527.0,80233.0,18.0,1,27,131,1
19191733.0,3562019.0,1384.0,956669.0,50.0,1,27,69,1
34063.0,8343.0,1.0,4365.0,0.0,1,27,125,1
897276.0,184006.0,80.0,56301.0,3.0,1,27,19,1
235563.0,17323.0,33.0,3624.0,3.0,1,27,144,1
5966275.0,1054938.0,538.0,184328.0,60.0,1,27,41,1
683327.0,147774.0,64.0,46181.0,2.0,1,27,58,1
7045525.0,857489.0,1737.0,318286.0,57.0,1,27,106,1
534122.0,85310.0,144.0,21595.0,6.0,1,27,45,1
43336.0,24608.0,8.0,9131.0,0.0,1,27,81,1
7047016.0,64967.0,122.0,19024.0,9.0,1,27,27,1
171202.0,58843.0,14.0,11149.0,0.0,1,27,84,0
17761.0,2470.0,0.0,317.0,1.0,1,28,161,3
178353.0,141289.0,86.0,14309.0,3.0,1,28,139,4
15216210.0,1063202.0,822.0,321119.0,94.0,1,28,177,3
559144.0,1473552.0,-51.0,374537.0,-31.0,1,28,96,3
248163.0,43817.0,5.0,15380.0,5.0,1,28,187,3
190017.0,1434.0,12.0,532.0,1.0,1,28,57,4
459683.0,46048.0,10.0,8928.0,8.0,1,28,128,3
623524.0,43086.0,9.0,18595.0,11.0,1,28,154,1
12373.0,1763.0,2.0,514.0,2.0,1,28,143,1
824485.0,93176.0,13.0,17898.0,12.0,1,28,94,3
1841969.0,190204.0,306.0,70526.0,23.0,1,28,54,4
339101.0,2570.0,4.0,1631.0,3.0,1,28,163,3
21352.0,12738.0,0.0,5838.0,0.0,1,28,87,3
60553.0,1142.0,1.0,696.0,0.0,1,28,43,3
12885130.0,2675073.0,1517.0,464049.0,160.0,1,28,75,1
621255.0,76557.0,74.0,29609.0,9.0,1,28,35,3
83315.0,10416.0,10.0,1182.0,4.0,1,28,114,1
248188.0,34356.0,3.0,14634.0,0.0,1,28,126,0
31484.0,7718.0,1.0,1315.0,0.0,1,28,24,3
212436.0,68168.0,17.0,17208.0,3.0,1,28,178,1
12436440.0,1940058.0,317.0,688457.0,49.0,1,28,159,4
500070.0,203658.0,62.0,47965.0,13.0,1,28,103,4
742553.0,204567.0,134.0,26657.0,17.0,1,28,108,4
3808882.0,507405.0,552.0,44515.0,53.0,1,28,76,3
1708354.0,241633.0,41.0,130150.0,53.0,1,28,93,1
41678.0,13248.0,2.0,6936.0,1.0,1,28,42,1
164319.0,41423.0,6.0,21724.0,2.0,1,28,166,1
52408.0,15922.0,1.0,8630.0,1.0,1,28,59,1
5374.0,1481.0,1.0,777.0,0.0,1,28,123,3
142040.0,29220.0,12.0,9214.0,6.0,1,28,83,1
398835.0,77066.0,38.0,30183.0,5.0,1,28,157,1
198518.0,24768.0,14.0,6206.0,2.0,1,28,53,3
32380.0,177210.0,-3.0,41.0,0.0,1,28,74,2
1070048.0,343886.0,161.0,59237.0,5.0,1,28,149,3
291231.0,46897.0,8.0,16483.0,6.0,1,28,61,3
63951.0,3933.0,0.0,720.0,0.0,1,28,172,5
34712.0,2647.0,1.0,1211.0,0.0,1,28,79,4
599897.0,36147.0,15.0,13085.0,1.0,1,28,145,4
313189.0,110913.0,1.0,27960.0,0.0,1,28,31,2
23817.0,3950.0,0.0,2138.0,1.0,1,28,192,3
75849.0,62663.0,2.0,26322.0,2.0,1,28,4,1
573467.0,76528.0,52.0,24636.0,8.0,1,28,65,0
437284.0,155778.0,14.0,47526.0,3.0,1,28,60,4
107466.0,18876.0,2.0,7298.0,0.0,1,28,64,4
582566.0,199719.0,17.0,66275.0,1.0,1,28,116,4
12838.0,1315.0,0.0,813.0,0.0,1,28,164,1
1157682.0,555539.0,39.0,136587.0,25.0,1,28,120,3
479838.0,56805.0,16.0,15082.0,4.0,1,28,16,0
793479.0,560506.0,455.0,89122.0,213.0,1,28,9,1
1967513.0,99158.0,32.0,57925.0,41.0,1,28,55,0
32846.0,2974.0,0.0,1247.0,1.0,1,28,176,0
23237528.0,970908.0,350.0,500905.0,185.0,1,28,160,3
4870316.0,802976.0,31.0,278289.0,17.0,1,28,20,2
41089.0,3578.0,0.0,1722.0,0.0,1,28,101,2
13624.0,546.0,1.0,339.0,0.0,1,28,110,5
66104.0,4502.0,12.0,695.0,2.0,1,28,158,1
1548205.0,203296.0,7.0,73302.0,1.0,1,28,129,4
150911.0,41696.0,4.0,15432.0,2.0,1,28,112,1
2102796.0,90150.0,39.0,39105.0,17.0,1,28,67,1
1439511.0,82789.0,26.0,39425.0,26.0,1,28,63,5
138400.0,8700.0,8.0,3256.0,3.0,1,28,40,5
70312.0,2152.0,1.0,278.0,0.0,1,28,88,4
1774738.0,255732.0,159.0,42934.0,47.0,1,28,107,1
222634.0,287667.0,-9.0,158618.0,-4.0,1,28,138,1
36167.0,2814.0,1.0,1061.0,1.0,1,28,181,1
829018.0,664718.0,83.0,257905.0,18.0,1,28,156,3
60336.0,2462.0,2.0,1039.0,2.0,1,28,189,3
540796.0,27566.0,0.0,15314.0,4.0,1,28,180,1
293299.0,48021.0,20.0,25588.0,4.0,1,28,90,1
3683562.0,694099.0,224.0,169885.0,35.0,1,28,13,3
10417687.0,902591.0,146.0,362073.0,87.0,1,28,140,0
327327.0,53072.0,21.0,1870.0,0.0,1,28,105,4
123035.0,50427.0,2.0,26734.0,1.0,1,28,36,1
260276.0,76496.0,34.0,15877.0,11.0,1,28,14,1
3076612.0,246591.0,18.0,139343.0,29.0,1,28,194,0
28165301.0,2562357.0,556.0,1138385.0,332.0,1,28,32,3
10689065.0,1426936.0,1507.0,171175.0,62.0,1,28,39,2
6033231.0,1262814.0,317.0,587847.0,118.0,1,28,6,1
88675.0,41994.0,1.0,8263.0,2.0,1,28,89,3
427685.0,176716.0,4.0,18418.0,4.0,1,28,100,3
85385.0,22743.0,78.0,12793.0,32.0,1,28,117,0
66834.0,4773.0,0.0,3245.0,1.0,1,28,121,1
97165.0,8885.0,4.0,3557.0,1.0,1,28,174,5
21384362.0,6397984.0,729.0,1466425.0,117.0,1,28,78,1
735905.0,24145.0,2.0,9291.0,5.0,1,28,109,1
718813.0,87526.0,84.0,17820.0,12.0,1,28,29,1
707004.0,224960.0,31.0,28135.0,4.0,1,28,175,4
22716833.0,2128079.0,327.0,960085.0,270.0,1,28,135,1
169754.0,9949.0,5.0,4347.0,0.0,1,28,115,1
65321.0,3273.0,2.0,863.0,1.0,1,27,152,0
65578.0,3275.0,2.0,864.0,1.0,1,28,152,0
79039.0,11163.0,0.0,6808.0,2.0,1,28,132,1
109281.0,8422.0,1.0,4743.0,1.0,1,28,7,1
67411.0,36545.0,1.0,21562.0,0.0,1,28,150,1
417562.0,99234.0,31.0,27832.0,22.0,1,28,133,4
4154301.0,528568.0,190.0,101616.0,17.0,1,28,80,4
56211.0,10780.0,2.0,4240.0,0.0,1,28,191,4
242783.0,14606.0,18.0,4415.0,1.0,1,28,33,5
308467.0,63716.0,6.0,25303.0,1.0,1,28,68,3
184384.0,89061.0,1.0,33850.0,0.0,1,28,134,3
549834.0,44888.0,12.0,18279.0,5.0,1,28,51,4
517587.0,130263.0,8.0,48719.0,5.0,1,28,26,3
96259.0,8372.0,10.0,3108.0,3.0,1,28,190,4
4832113.0,545158.0,328.0,214436.0,30.0,1,28,179,4
643540.0,84304.0,17.0,42141.0,2.0,1,28,98,4
75461.0,708.0,0.0,408.0,1.0,1,28,141,5
313917.0,11593.0,6.0,5472.0,6.0,1,28,186,1
172546.0,8316.0,6.0,2945.0,1.0,1,28,50,1
251427.0,43779.0,13.0,5056.0,3.0,1,28,21,3
465001.0,54559.0,35.0,4757.0,2.0,1,28,25,0
52551.0,1535.0,0.0,291.0,0.0,1,28,113,3
81559.0,1925.0,37.0,830.0,0.0,1,28,34,3
164933.0,8403.0,16.0,3386.0,2.0,1,28,73,5
35080.0,2734.0,11.0,528.0,2.0,1,28,155,1
97414.0,36243.0,8.0,15346.0,1.0,1,28,127,1
127784.0,2544.0,1.0,1453.0,3.0,1,28,37,5
85408.0,97353.0,0.0,40771.0,0.0,1,28,168,4
106360.0,10095.0,0.0,4809.0,0.0,1,28,85,1
188547.0,102849.0,107.0,6911.0,10.0,1,28,136,3
201972.0,160969.0,66.0,105909.0,41.0,1,28,171,0
248163.0,2333.0,1.0,1248.0,1.0,1,28,92,3
25233025.0,1128277.0,153.0,610503.0,75.0,1,28,17,4
3716011.0,246790.0,618.0,83474.0,53.0,1,28,46,1
1324548.0,286375.0,268.0,140287.0,15.0,1,28,44,1
1953845.0,211192.0,482.0,80251.0,49.0,1,28,131,1
19197035.0,3563403.0,946.0,956719.0,99.0,1,28,69,1
34224.0,8344.0,1.0,4365.0,1.0,1,28,125,1
897123.0,184086.0,53.0,56300.0,12.0,1,28,19,1
237784.0,17356.0,20.0,3627.0,11.0,1,28,144,1
5967581.0,1055476.0,415.0,184388.0,71.0,1,28,41,1
683251.0,147838.0,33.0,46183.0,6.0,1,28,58,1
7049499.0,859226.0,1695.0,318343.0,131.0,1,28,106,1
534137.0,85454.0,102.0,21601.0,20.0,1,28,45,1
43378.0,24616.0,7.0,9131.0,2.0,1,28,81,1
7036293.0,65089.0,103.0,19033.0,17.0,1,28,27,1
171274.0,58857.0,5.0,11149.0,1.0,1,28,84,0
17946.0,2470.0,3.0,318.0,0.0,1,29,161,3
553765.0,1473531.0,-45.0,374535.0,-25.0,1,29,96,3
179171.0,141375.0,69.0,14312.0,3.0,1,29,139,4
252272.0,43822.0,19.0,15385.0,2.0,1,29,187,3
15263151.0,1064024.0,740.0,321213.0,91.0,1,29,177,3
463982.0,46058.0,60.0,8936.0,17.0,1,29,128,3
191284.0,1446.0,10.0,533.0,1.0,1,29,57,4
12422.0,1765.0,3.0,516.0,1.0,1,29,143,1
626513.0,43095.0,24.0,18606.0,14.0,1,29,154,1
831762.0,93189.0,46.0,17910.0,6.0,1,29,94,3
1884225.0,190510.0,306.0,70549.0,37.0,1,29,54,4
337887.0,2574.0,2.0,1634.0,1.0,1,29,163,3
21347.0,12738.0,1.0,5838.0,2.0,1,29,87,3
62089.0,1143.0,0.0,696.0,0.0,1,29,43,3
202361.0,7232.0,1.0,4021.0,1.0,1,28,95,1
205950.0,7233.0,1.0,4022.0,1.0,1,29,95,1
12962410.0,2676590.0,2101.0,464209.0,202.0,1,29,75,1
85321.0,10426.0,21.0,1186.0,7.0,1,29,114,1
621677.0,76631.0,73.0,29618.0,15.0,1,29,35,3
250514.0,34354.0,3.0,14634.0,1.0,1,29,126,0
31900.0,7719.0,10.0,1315.0,1.0,1,29,24,3
213746.0,68185.0,7.0,17211.0,6.0,1,29,178,1
12499099.0,1940375.0,415.0,688506.0,77.0,1,29,159,4
503964.0,203720.0,92.0,47978.0,10.0,1,29,103,4
747114.0,204701.0,109.0,26674.0,15.0,1,29,108,4
3801423.0,507957.0,749.0,44568.0,47.0,1,29,76,3
1716887.0,241674.0,86.0,130203.0,34.0,1,29,93,1
41847.0,13250.0,2.0,6937.0,0.0,1,29,42,1
164921.0,41420.0,6.0,21726.0,4.0,1,29,166,1
52555.0,15923.0,0.0,8631.0,1.0,1,29,59,1
5432.0,1482.0,1.0,777.0,0.0,1,29,123,3
143214.0,29232.0,25.0,9220.0,4.0,1,29,83,1
396095.0,77104.0,62.0,30188.0,8.0,1,29,157,1
199012.0,24782.0,9.0,6208.0,1.0,1,29,53,3
32001.0,177205.0,-2.0,41.0,0.0,1,29,74,2
1071936.0,344047.0,167.0,59242.0,14.0,1,29,149,3
292246.0,46905.0,5.0,16489.0,5.0,1,29,61,3
64954.0,3933.0,2.0,720.0,0.0,1,29,172,5
34940.0,2648.0,0.0,1211.0,0.0,1,29,79,4
601600.0,36162.0,6.0,13086.0,4.0,1,29,145,4
308278.0,110914.0,4.0,27960.0,3.0,1,29,31,2
24026.0,3950.0,0.0,2139.0,1.0,1,29,192,3
76392.0,62665.0,-2.0,26324.0,0.0,1,29,4,1
580131.0,76580.0,117.0,24644.0,7.0,1,29,65,0
438651.0,155792.0,17.0,47529.0,7.0,1,29,60,4
584617.0,199736.0,26.0,66276.0,2.0,1,29,116,4
108862.0,18878.0,2.0,7298.0,1.0,1,29,64,4
12975.0,1315.0,0.0,813.0,0.0,1,29,164,1
1171969.0,555578.0,49.0,136612.0,17.0,1,29,120,3
480263.0,56821.0,25.0,15086.0,7.0,1,29,16,0
802044.0,560961.0,485.0,89335.0,253.0,1,29,9,1
1969680.0,99190.0,58.0,57966.0,41.0,1,29,55,0
33056.0,2974.0,2.0,1248.0,0.0,1,29,176,0
23131072.0,971258.0,394.0,501090.0,151.0,1,29,160,3
4830292.0,803007.0,19.0,278306.0,8.0,1,29,20,2
41344.0,3578.0,2.0,1725.0,0.0,1,29,101,2
66704.0,4514.0,13.0,697.0,2.0,1,29,158,1
13606.0,547.0,0.0,339.0,1.0,1,29,110,5
151260.0,41694.0,11.0,15434.0,3.0,1,29,112,1
1551218.0,203303.0,8.0,73303.0,3.0,1,29,129,4
2113361.0,90189.0,44.0,39122.0,24.0,1,29,67,1
1451765.0,82815.0,48.0,39451.0,25.0,1,29,63,5
135548.0,8708.0,7.0,3259.0,0.0,1,29,40,5
71020.0,2153.0,5.0,278.0,0.0,1,29,88,4
1782726.0,255891.0,213.0,42981.0,52.0,1,29,107,1
223874.0,287658.0,-9.0,158610.0,-4.0,1,29,138,1
36526.0,2813.0,1.0,1062.0,0.0,1,29,181,1
827002.0,664801.0,20.0,257923.0,21.0,1,29,156,3
61677.0,2464.0,5.0,1041.0,2.0,1,29,189,3
546146.0,27566.0,8.0,15318.0,3.0,1,29,180,1
295464.0,48041.0,18.0,25592.0,2.0,1,29,90,1
3714400.0,694323.0,361.0,169920.0,57.0,1,29,13,3
10455784.0,902737.0,251.0,362160.0,138.0,1,29,140,0
325441.0,53093.0,4.0,1870.0,0.0,1,29,105,4
123449.0,50424.0,1.0,26731.0,3.0,1,29,36,1
261631.0,76530.0,87.0,15888.0,1.0,1,29,14,1
7160.0,1252.0,2.0,536.0,0.0,1,29,184,3
3086323.0,246609.0,67.0,139372.0,39.0,1,29,194,0
28112309.0,2562913.0,693.0,1138717.0,345.0,1,29,32,3
10686902.0,1428443.0,1343.0,171237.0,57.0,1,29,39,2
6072788.0,1263131.0,710.0,587965.0,129.0,1,29,6,1
90117.0,41995.0,5.0,8265.0,2.0,1,29,89,3
434822.0,176712.0,6.0,18422.0,6.0,1,29,100,3
85951.0,22821.0,235.0,12825.0,14.0,1,29,117,0
66314.0,4773.0,1.0,3246.0,0.0,1,29,121,1
97075.0,8889.0,4.0,3558.0,0.0,1,29,174,5
21448273.0,6398713.0,1959.0,1466542.0,128.0,1,29,78,1
738321.0,24147.0,7.0,9296.0,2.0,1,29,109,1
722679.0,87610.0,95.0,17832.0,11.0,1,29,29,1
709097.0,224991.0,40.0,28139.0,7.0,1,29,175,4
22828081.0,2128406.0,648.0,960355.0,151.0,1,29,135,1
169507.0,9954.0,0.0,4347.0,2.0,1,29,115,1
80026.0,11163.0,2.0,6810.0,1.0,1,29,132,1
66446.0,3277.0,6.0,865.0,0.0,1,29,152,0
109833.0,8423.0,0.0,4742.0,0.0,1,29,7,1
67721.0,36546.0,1.0,21562.0,0.0,1,29,150,1
420144.0,99265.0,42.0,27854.0,18.0,1,29,133,4
55460.0,10782.0,4.0,4240.0,3.0,1,29,191,4
4179993.0,528758.0,191.0,101633.0,26.0,1,29,80,4
241645.0,14624.0,12.0,4416.0,2.0,1,29,33,5
308555.0,63722.0,3.0,25304.0,6.0,1,29,68,3
184340.0,89062.0,0.0,33849.0,0.0,1,29,134,3
488890.0,729.0,49.0,327.0,17.0,1,7,62,4
482523.0,778.0,73.0,344.0,21.0,1,8,62,4
475694.0,851.0,71.0,365.0,14.0,1,9,62,4
469146.0,922.0,64.0,379.0,10.0,1,10,62,4
464072.0,986.0,86.0,389.0,19.0,1,11,62,4
461555.0,1072.0,93.0,408.0,14.0,1,12,62,4
459126.0,1165.0,82.0,422.0,20.0,1,13,62,4
457097.0,1247.0,87.0,442.0,15.0,1,14,62,4
455423.0,1334.0,78.0,457.0,8.0,1,15,62,4
452763.0,1412.0,77.0,465.0,12.0,1,16,62,4
452391.0,1489.0,63.0,477.0,10.0,1,17,62,4
452665.0,1552.0,74.0,487.0,16.0,1,18,62,4
453590.0,1626.0,77.0,503.0,19.0,1,19,62,4
454507.0,1703.0,69.0,522.0,11.0,1,20,62,4
456565.0,1772.0,7.0,533.0,6.0,1,21,62,4
460266.0,1779.0,128.0,539.0,24.0,1,22,62,4
462151.0,1907.0,64.0,563.0,10.0,1,23,62,4
463236.0,1971.0,54.0,573.0,8.0,1,24,62,4
464834.0,2025.0,47.0,581.0,15.0,1,25,62,4
466711.0,2072.0,53.0,596.0,9.0,1,26,62,4
470149.0,2125.0,57.0,605.0,12.0,1,27,62,4
474693.0,2182.0,50.0,617.0,9.0,1,28,62,4
476747.0,2232.0,55.0,626.0,9.0,1,29,62,4
549160.0,44900.0,10.0,18284.0,0.0,1,29,51,4
97513.0,8382.0,13.0,3111.0,4.0,1,29,190,4
515156.0,130271.0,9.0,48724.0,8.0,1,29,26,3
4858700.0,545486.0,335.0,214466.0,34.0,1,29,179,4
645308.0,84321.0,17.0,42143.0,4.0,1,29,98,4
75021.0,708.0,1.0,409.0,0.0,1,29,141,5
316581.0,11599.0,5.0,5478.0,7.0,1,29,186,1
174114.0,8322.0,5.0,2946.0,1.0,1,29,50,1
255580.0,43792.0,33.0,5059.0,8.0,1,29,21,3
470429.0,54594.0,80.0,4759.0,6.0,1,29,25,0
51474.0,1535.0,0.0,291.0,0.0,1,29,113,3
81406.0,1962.0,14.0,830.0,0.0,1,29,34,3
165675.0,8419.0,9.0,3388.0,2.0,1,29,73,5
35452.0,2745.0,26.0,530.0,2.0,1,29,155,1
97620.0,36251.0,3.0,15347.0,3.0,1,29,127,1
127160.0,2545.0,2.0,1456.0,3.0,1,29,37,5
106422.0,10095.0,0.0,4808.0,0.0,1,29,85,1
85052.0,97353.0,0.0,40771.0,0.0,1,29,168,4
204606.0,160964.0,59.0,105950.0,49.0,1,29,171,0
191597.0,102956.0,176.0,6921.0,10.0,1,29,136,3
252272.0,2334.0,2.0,1249.0,1.0,1,29,92,3
3726738.0,1128430.0,165.0,610578.0,94.0,1,29,17,4
3726738.0,247408.0,1226.0,83527.0,74.0,1,29,46,1
1327460.0,286643.0,576.0,140302.0,37.0,1,29,44,1
1958275.0,211674.0,949.0,80300.0,66.0,1,29,131,1
19256566.0,3564349.0,1865.0,956818.0,161.0,1,29,69,1
34467.0,8345.0,1.0,4366.0,1.0,1,29,125,1
902291.0,184139.0,206.0,56312.0,1.0,1,29,19,1
241435.0,17376.0,67.0,3638.0,11.0,1,29,144,1
5986630.0,1055891.0,645.0,184459.0,42.0,1,29,41,1
684855.0,147871.0,67.0,46189.0,3.0,1,29,58,1
7072283.0,860921.0,3453.0,318474.0,165.0,1,29,106,1
534729.0,85556.0,171.0,21621.0,17.0,1,29,45,1
43675.0,24623.0,12.0,9133.0,0.0,1,29,81,1
7063249.0,65192.0,110.0,19050.0,14.0,1,29,27,1
174005.0,58862.0,26.0,11150.0,1.0,1,29,84,0
179112.0,141444.0,64.0,14315.0,3.0,1,30,139,4
554510.0,1473524.0,-40.0,374529.0,-19.0,1,30,96,3
15277392.0,1064764.0,767.0,321304.0,84.0,1,30,177,3
255628.0,43841.0,8.0,15387.0,2.0,1,30,187,3
191429.0,1456.0,11.0,534.0,1.0,1,30,57,4
465946.0,46118.0,72.0,8953.0,11.0,1,30,128,3
12251.0,1768.0,6.0,517.0,0.0,1,30,143,1
627754.0,43119.0,55.0,18620.0,12.0,1,30,154,1
829824.0,93235.0,32.0,17916.0,10.0,1,30,94,3
1894837.0,190816.0,382.0,70586.0,24.0,1,30,54,4
335206.0,2576.0,3.0,1635.0,4.0,1,30,163,3
21165.0,12736.0,1.0,5840.0,1.0,1,30,87,3
62635.0,1143.0,0.0,696.0,0.0,1,30,43,3
206588.0,7234.0,1.0,4023.0,0.0,1,30,95,1
12974098.0,2678691.0,2211.0,464411.0,211.0,1,30,75,1
85990.0,10447.0,29.0,1193.0,5.0,1,30,114,1
618580.0,76704.0,89.0,29633.0,14.0,1,30,35,3
250102.0,34357.0,2.0,14635.0,5.0,1,30,126,0
31951.0,7729.0,14.0,1318.0,0.0,1,30,24,3
212586.0,68192.0,18.0,17217.0,4.0,1,30,178,1
12510871.0,1940790.0,386.0,688583.0,44.0,1,30,159,4
504030.0,203812.0,86.0,47988.0,7.0,1,30,103,4
748306.0,204810.0,147.0,26689.0,12.0,1,30,108,4
3756925.0,508706.0,882.0,44615.0,57.0,1,30,76,3
1715169.0,241760.0,76.0,130237.0,32.0,1,30,93,1
41818.0,13252.0,1.0,6937.0,0.0,1,30,42,1
164529.0,41426.0,5.0,21730.0,2.0,1,30,166,1
52378.0,15923.0,2.0,8632.0,1.0,1,30,59,1
5441.0,1483.0,0.0,777.0,0.0,1,30,123,3
141906.0,29257.0,25.0,9224.0,9.0,1,30,83,1
390784.0,77166.0,49.0,30196.0,4.0,1,30,157,1
198053.0,24791.0,10.0,6209.0,1.0,1,30,53,3
31679.0,177203.0,-3.0,41.0,0.0,1,30,74,2
1073100.0,344214.0,165.0,59256.0,8.0,1,30,149,3
292610.0,46910.0,9.0,16494.0,6.0,1,30,61,3
65209.0,3935.0,5.0,720.0,1.0,1,30,172,5
34859.0,2648.0,0.0,1211.0,0.0,1,30,79,4
599922.0,36168.0,4.0,13090.0,5.0,1,30,145,4
307158.0,110918.0,0.0,27963.0,0.0,1,30,31,2
76326.0,62663.0,1.0,26324.0,1.0,1,30,4,1
24100.0,3950.0,1.0,2140.0,2.0,1,30,192,3
438173.0,155809.0,19.0,47536.0,0.0,1,30,60,4
583018.0,76697.0,91.0,24651.0,3.0,1,30,65,0
109623.0,18880.0,1.0,7299.0,3.0,1,30,64,4
582522.0,199762.0,25.0,66278.0,3.0,1,30,116,4
12925.0,1315.0,0.0,813.0,0.0,1,30,164,1
1180594.0,555627.0,51.0,136629.0,31.0,1,30,120,3
481062.0,56846.0,19.0,15093.0,12.0,1,30,16,0
802295.0,561446.0,571.0,89588.0,237.0,1,30,9,1
1972493.0,99248.0,76.0,58007.0,47.0,1,30,55,0
33096.0,2976.0,0.0,1248.0,0.0,1,30,176,0
23157528.0,971652.0,302.0,501241.0,187.0,1,30,160,3
4808294.0,803026.0,8.0,278314.0,9.0,1,30,20,2
41387.0,3580.0,1.0,1725.0,1.0,1,30,101,2
66594.0,4527.0,14.0,699.0,1.0,1,30,158,1
13351.0,547.0,1.0,340.0,0.0,1,30,110,5
151214.0,41705.0,10.0,15437.0,2.0,1,30,112,1
1547216.0,203311.0,13.0,73306.0,0.0,1,30,129,4
2115746.0,90233.0,74.0,39146.0,36.0,1,30,67,1
1455225.0,82863.0,48.0,39476.0,11.0,1,30,63,5
132558.0,8715.0,4.0,3259.0,6.0,1,30,40,5
71473.0,2158.0,1.0,278.0,0.0,1,30,88,4
1777963.0,256104.0,292.0,43033.0,44.0,1,30,107,1
222242.0,287652.0,-9.0,158605.0,-4.0,1,30,138,1
36238.0,2814.0,0.0,1062.0,1.0,1,30,181,1
824342.0,664821.0,58.0,258028.0,38.0,1,30,156,3
62155.0,2469.0,4.0,1043.0,3.0,1,30,189,3
544647.0,27574.0,8.0,15321.0,18.0,1,30,180,1
295145.0,48059.0,9.0,25594.0,11.0,1,30,90,1
3707342.0,694684.0,485.0,169977.0,63.0,1,30,13,3
10398263.0,902988.0,266.0,362298.0,143.0,1,30,140,0
320141.0,53097.0,5.0,1870.0,0.0,1,30,105,4
121226.0,50425.0,0.0,26734.0,1.0,1,30,36,1
259912.0,76617.0,97.0,15889.0,12.0,1,30,14,1
7210.0,1254.0,0.0,536.0,0.0,1,30,184,3
3089238.0,246676.0,64.0,139411.0,48.0,1,30,194,0
28107698.0,2563606.0,734.0,1139062.0,291.0,1,30,32,3
10697660.0,1429786.0,1321.0,171294.0,62.0,1,30,39,2
90192.0,42000.0,9.0,8267.0,2.0,1,30,89,3
6079040.0,1263841.0,702.0,588094.0,127.0,1,30,6,1
436998.0,176718.0,3.0,18428.0,3.0,1,30,100,3
86339.0,23056.0,187.0,12839.0,22.0,1,30,117,0
65979.0,4774.0,1.0,3246.0,3.0,1,30,121,1
96290.0,8893.0,2.0,3558.0,1.0,1,30,174,5
21439619.0,6400672.0,2177.0,1466670.0,123.0,1,30,78,1
737810.0,24154.0,4.0,9295.0,1.0,1,30,109,1
723038.0,87705.0,102.0,17843.0,30.0,1,30,29,1
706878.0,225031.0,47.0,28146.0,2.0,1,30,175,4
22829712.0,2129054.0,312.0,960506.0,158.0,1,30,135,1
167734.0,9954.0,4.0,4349.0,0.0,1,30,115,1
66283.0,3283.0,1.0,865.0,1.0,1,30,152,0
79804.0,11165.0,1.0,6811.0,0.0,1,30,132,1
109216.0,8423.0,3.0,4742.0,1.0,1,30,7,1
67354.0,36545.0,1.0,21562.0,0.0,1,30,150,1
418899.0,99307.0,37.0,27872.0,19.0,1,30,133,4
4182434.0,528949.0,222.0,101659.0,22.0,1,30,80,4
54824.0,10786.0,8.0,4243.0,1.0,1,30,191,4
238580.0,14636.0,11.0,4418.0,3.0,1,30,33,5
308296.0,63725.0,10.0,25310.0,4.0,1,30,68,3
184335.0,89059.0,3.0,33849.0,1.0,1,30,134,3
476761.0,2287.0,48.0,635.0,15.0,1,30,62,4
547148.0,44910.0,9.0,18284.0,6.0,1,30,51,4
510228.0,130280.0,11.0,48732.0,3.0,1,30,26,3
4863393.0,545821.0,394.0,214500.0,35.0,1,30,179,4
74339.0,709.0,1.0,409.0,1.0,1,30,141,5
644119.0,84338.0,13.0,42147.0,5.0,1,30,98,4
317021.0,11604.0,16.0,5485.0,8.0,1,30,186,1
174664.0,8327.0,5.0,2947.0,4.0,1,30,50,1
